timestamp_ccentral,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
2022-07-29 01:00:00-05:00,,,,,,,,,,,,,,,,,,,,
2022-07-29 02:00:00-05:00,55.3884,55.3884,55.3884,0.0,,,,,,,,,,,,,,,,
2022-07-29 03:00:00-05:00,55.3884,55.3884,55.3884,0.0,,,,,,,,,,,,,,,,
2022-07-29 04:00:00-05:00,55.34799999999999,55.2672,55.3884,0.12119999999999465,,,,,,,,,,,,,,,,
2022-07-29 05:00:00-05:00,55.2672,55.146,55.3884,0.2423999999999964,55.3884,55.3884,55.3884,0.0,,,,,,,,,,,,
2022-07-29 06:00:00-05:00,55.145999999999994,55.0248,55.2672,0.2424000000000035,55.3884,55.3884,55.3884,0.0,,,,,,,,,,,,
2022-07-29 07:00:00-05:00,54.9844,54.7824,55.146,0.36359999999999815,55.34799999999999,55.2672,55.3884,0.12119999999999465,,,,,,,,,,,,
2022-07-29 08:00:00-05:00,54.863200000000006,54.7824,55.0248,0.2423999999999964,55.2672,55.146,55.3884,0.2423999999999964,55.3884,55.3884,55.3884,0.0,,,,,,,,
2022-07-29 09:00:00-05:00,54.742,54.6612,54.7824,0.12120000000000175,55.145999999999994,55.0248,55.2672,0.2424000000000035,55.3884,55.3884,55.3884,0.0,,,,,,,,
2022-07-29 10:00:00-05:00,54.66120000000001,54.54,54.7824,0.2424000000000035,54.9844,54.7824,55.146,0.36359999999999815,55.34799999999999,55.2672,55.3884,0.12119999999999465,,,,,,,,
2022-07-29 11:00:00-05:00,54.54,54.4188,54.6612,0.2424000000000035,54.863200000000006,54.7824,55.0248,0.2423999999999964,55.2672,55.146,55.3884,0.2423999999999964,55.3884,55.3884,55.3884,0.0,,,,
2022-07-29 12:00:00-05:00,54.4188,54.2976,54.54,0.2423999999999964,54.742,54.6612,54.7824,0.12120000000000175,55.145999999999994,55.0248,55.2672,0.2424000000000035,55.3884,55.3884,55.3884,0.0,,,,
2022-07-29 13:00:00-05:00,54.257200000000005,54.0552,54.4188,0.36359999999999815,54.66120000000001,54.54,54.7824,0.2424000000000035,54.9844,54.7824,55.146,0.36359999999999815,55.34799999999999,55.2672,55.3884,0.12119999999999465,,,,
2022-07-29 14:00:00-05:00,54.0956,53.934,54.2976,0.36360000000000525,54.54,54.4188,54.6612,0.2424000000000035,54.863200000000006,54.7824,55.0248,0.2423999999999964,55.2672,55.146,55.3884,0.2423999999999964,55.3884,55.3884,55.3884,0.0
2022-07-29 15:00:00-05:00,54.0148,53.934,54.0552,0.12120000000000175,54.4188,54.2976,54.54,0.2423999999999964,54.742,54.6612,54.7824,0.12120000000000175,55.145999999999994,55.0248,55.2672,0.2424000000000035,55.3884,55.3884,55.3884,0.0
2022-07-29 16:00:00-05:00,53.89359999999999,53.6916,54.0552,0.36359999999999815,54.257200000000005,54.0552,54.4188,0.36359999999999815,54.66120000000001,54.54,54.7824,0.2424000000000035,54.9844,54.7824,55.146,0.36359999999999815,55.34799999999999,55.2672,55.3884,0.12119999999999465
2022-07-29 17:00:00-05:00,53.89359999999999,53.6916,54.0552,0.36359999999999815,54.0956,53.934,54.2976,0.36360000000000525,54.54,54.4188,54.6612,0.2424000000000035,54.863200000000006,54.7824,55.0248,0.2423999999999964,55.2672,55.146,55.3884,0.2423999999999964
2022-07-29 18:00:00-05:00,53.732,53.5704,53.934,0.36359999999999815,54.0148,53.934,54.0552,0.12120000000000175,54.4188,54.2976,54.54,0.2423999999999964,54.742,54.6612,54.7824,0.12120000000000175,55.145999999999994,55.0248,55.2672,0.2424000000000035
2022-07-29 19:00:00-05:00,53.691599999999994,53.5704,53.934,0.36359999999999815,53.89359999999999,53.6916,54.0552,0.36359999999999815,54.257200000000005,54.0552,54.4188,0.36359999999999815,54.66120000000001,54.54,54.7824,0.2424000000000035,54.9844,54.7824,55.146,0.36359999999999815
2022-07-29 20:00:00-05:00,53.40879999999999,53.08559999999999,53.5704,0.484800000000007,53.89359999999999,53.6916,54.0552,0.36359999999999815,54.0956,53.934,54.2976,0.36360000000000525,54.54,54.4188,54.6612,0.2424000000000035,54.863200000000006,54.7824,55.0248,0.2423999999999964
