timestamp_ccentral,toc_pnwa_mean_load_1_3,toc_pnwa_min_load_1_3,toc_pnwa_max_load_1_3,toc_pnwa_max_min_load_1_3,toc_pnwa_mean_load_4_6,toc_pnwa_min_load_4_6,toc_pnwa_max_load_4_6,toc_pnwa_max_min_load_4_6,toc_pnwa_mean_load_7_9,toc_pnwa_min_load_7_9,toc_pnwa_max_load_7_9,toc_pnwa_max_min_load_7_9,toc_pnwa_mean_load_10_12,toc_pnwa_min_load_10_12,toc_pnwa_max_load_10_12,toc_pnwa_max_min_load_10_12,toc_pnwa_mean_load_13_15,toc_pnwa_min_load_13_15,toc_pnwa_max_load_13_15,toc_pnwa_max_min_load_13_15
2021-05-29 09:00:00-05:00,,,,,,,,,,,,,,,,,,,,
2021-05-29 10:00:00-05:00,3927.319,3927.319,3927.319,0.0,,,,,,,,,,,,,,,,
2021-05-29 11:00:00-05:00,3936.9234500000002,3927.319,3946.5279,19.208900000000085,,,,,,,,,,,,,,,,
2021-05-29 12:00:00-05:00,3995.652433333333,3927.319,4113.1104000000005,185.79140000000052,,,,,,,,,,,,,,,,
2021-05-29 13:00:00-05:00,4716.439766666666,3946.5279,6089.681,2143.1530999999995,3927.319,3927.319,3927.319,0.0,,,,,,,,,,,,
2021-05-29 14:00:00-05:00,5434.850466666667,4113.1104000000005,6101.76,1988.6495999999997,3936.9234500000002,3927.319,3946.5279,19.208900000000085,,,,,,,,,,,,
2021-05-29 15:00:00-05:00,6089.295133333333,6076.444399999999,6101.76,25.315600000000813,3995.652433333333,3927.319,4113.1104000000005,185.79140000000052,,,,,,,,,,,,
2021-05-29 16:00:00-05:00,6108.642666666667,6076.444399999999,6147.723599999999,71.27919999999995,4716.439766666666,3946.5279,6089.681,2143.1530999999995,3927.319,3927.319,3927.319,0.0,,,,,,,,
2021-05-29 17:00:00-05:00,6103.937333333332,6076.444399999999,6147.723599999999,71.27919999999995,5434.850466666667,4113.1104000000005,6101.76,1988.6495999999997,3936.9234500000002,3927.319,3946.5279,19.208900000000085,,,,,,,,
2021-05-29 18:00:00-05:00,6117.679933333333,6087.644,6147.723599999999,60.07959999999912,6089.295133333333,6076.444399999999,6101.76,25.315600000000813,3995.652433333333,3927.319,4113.1104000000005,185.79140000000052,,,,,,,,
2021-05-29 19:00:00-05:00,6093.481166666667,6075.127299999999,6117.6722,42.54490000000078,6108.642666666667,6076.444399999999,6147.723599999999,71.27919999999995,4716.439766666666,3946.5279,6089.681,2143.1530999999995,3927.319,3927.319,3927.319,0.0,,,,
2021-05-29 20:00:00-05:00,6079.2105,6044.832,6117.6722,72.84019999999964,6103.937333333332,6076.444399999999,6147.723599999999,71.27919999999995,5434.850466666667,4113.1104000000005,6101.76,1988.6495999999997,3936.9234500000002,3927.319,3946.5279,19.208900000000085,,,,
2021-05-29 21:00:00-05:00,6062.090333333334,6044.832,6075.127299999999,30.29529999999886,6117.679933333333,6087.644,6147.723599999999,60.07959999999912,6089.295133333333,6076.444399999999,6101.76,25.315600000000813,3995.652433333333,3927.319,4113.1104000000005,185.79140000000052,,,,
2021-05-29 22:00:00-05:00,6047.0729,6030.075,6066.3117,36.23670000000038,6093.481166666667,6075.127299999999,6117.6722,42.54490000000078,6108.642666666667,6076.444399999999,6147.723599999999,71.27919999999995,4716.439766666666,3946.5279,6089.681,2143.1530999999995,3927.319,3927.319,3927.319,0.0
2021-05-29 23:00:00-05:00,6043.524266666666,6030.075,6066.3117,36.23670000000038,6079.2105,6044.832,6117.6722,72.84019999999964,6103.937333333332,6076.444399999999,6147.723599999999,71.27919999999995,5434.850466666667,4113.1104000000005,6101.76,1988.6495999999997,3936.9234500000002,3927.319,3946.5279,19.208900000000085
2021-05-30 00:00:00-05:00,6032.268766666667,6030.075,6034.186099999999,4.111099999999169,6062.090333333334,6044.832,6075.127299999999,30.29529999999886,6117.679933333333,6087.644,6147.723599999999,60.07959999999912,6089.295133333333,6076.444399999999,6101.76,25.315600000000813,3995.652433333333,3927.319,4113.1104000000005,185.79140000000052
